# name = name of planet
# star_teff = effective temperature of star [K]
# star_radius = radius of star [solar radii]
# planet_a = semimajor axis of planet's orbit [AU]
# planet_radius = radius of planet [Earth radii]

           name | star_teff | star_radius |         planet_a | planet_radius
     Kepler-59b |    6074.0 |        0.94 |   0.103142731732 |           1.1
     Kepler-59c |    6074.0 |        0.94 |   0.136053970477 |          1.98
      Kepler-5b |    6297.0 |        1.79 |  0.0536771517965 |        15.984
    Kepler-600b |    5279.0 |        0.81 |   0.152215975049 |           2.9
    Kepler-601b |    5160.0 |        0.79 |   0.056899080779 |           1.9
    Kepler-602b |    6062.0 |        1.13 |   0.123637656009 |          2.09
    Kepler-603b |    5808.0 |        1.01 |   0.149679676821 |          2.65
    Kepler-603c |    5808.0 |        1.01 |   0.498359759003 |           6.5
    Kepler-603d |    5808.0 |        1.01 |  0.0663751292847 |          1.32
    Kepler-604b |    5890.0 |        1.03 |    0.17221393052 |          2.59
    Kepler-605b |    5462.0 |        0.88 |  0.0427332741798 |          1.44
    Kepler-605c |    5462.0 |        0.88 |  0.0335993958269 |          0.86
    Kepler-606b |    6161.0 |        1.22 |   0.171049984552 |          3.31
    Kepler-607b |    5196.0 |         0.8 |  0.0136841951861 |          0.87
    Kepler-608b |    5820.0 |        1.01 |  0.0675342256793 |          3.64
    Kepler-609b |    5971.0 |        1.14 |  0.0702855390427 |          3.35
     Kepler-60b |    5905.0 |        1.26 |  0.0734593630507 |          1.71
     Kepler-60c |    5905.0 |        1.26 |  0.0852544670574 |           1.9
     Kepler-60d |    5905.0 |        1.26 |   0.103316063344 |          1.99
    Kepler-610b |    5943.0 |        1.13 |  0.0738880318849 |          4.19
    Kepler-610c |    5943.0 |        1.13 |   0.574917629182 |           3.3
    Kepler-611b |    5761.0 |        1.01 |  0.0355511041703 |          1.65
    Kepler-612b |    5693.0 |        0.96 |  0.0466777698216 |          2.84
    Kepler-613b |    5723.0 |        0.96 |   0.122268507529 |          2.29
    Kepler-614b |    5268.0 |        0.81 |   0.107841146474 |          2.39
    Kepler-615b |    4655.0 |        0.69 |  0.0837020995767 |          1.74
    Kepler-616b |    5753.0 |        0.97 |  0.0901940854893 |          2.43
    Kepler-616c |    5753.0 |        0.97 |   0.391497511777 |          3.41
    Kepler-617b |    3712.0 |        0.48 |  0.0221156064517 |          1.32
    Kepler-618b |    5860.0 |        1.08 |  0.0466762546792 |           2.6
    Kepler-619b |    5980.0 |        1.11 |  0.0620114618946 |          3.16
    Kepler-619c |    5980.0 |        1.11 |  0.0228456341623 |          1.69
     Kepler-61b |    4017.0 |        0.62 |    0.26115395355 |          2.15
    Kepler-620b |    6155.0 |        1.22 |   0.112833818773 |          3.32
    Kepler-621b |    4521.0 |        0.68 |  0.0333973441128 |           2.3
    Kepler-622b |    4201.0 |        0.61 |  0.0992574419872 |          2.13
    Kepler-623b |    5443.0 |        0.86 |  0.0821653200925 |          3.01
    Kepler-624b |    6117.0 |        1.18 |    0.12057849944 |          2.31
    Kepler-625b |    5789.0 |        0.96 |   0.077646606266 |          1.99
    Kepler-625c |    5789.0 |        0.96 |  0.0513197843399 |          1.05
    Kepler-626b |    5813.0 |        1.05 |   0.116656286422 |          2.29
    Kepler-627b |    6424.0 |        1.49 |   0.252665006545 |          3.73
    Kepler-628b |    5721.0 |        1.28 |   0.121415721309 |           8.4
    Kepler-629b |    5444.0 |        0.84 |  0.0714663789977 |          1.38
     Kepler-62b |    4925.0 |        0.64 |  0.0556414319606 |          1.31
     Kepler-62c |    4925.0 |        0.64 |  0.0934299980514 |          0.54
     Kepler-62d |    4925.0 |        0.64 |   0.120209296856 |          1.95
     Kepler-62e |    4925.0 |        0.64 |   0.428468780873 |          1.61
     Kepler-62f |    4925.0 |        0.64 |   0.723041067723 |          1.41
    Kepler-630b |    5829.0 |        1.04 |    0.58403762458 |          3.18
    Kepler-631b |    6185.0 |        1.33 |   0.144267545009 |           2.9
    Kepler-632b |    5322.0 |        0.84 |   0.187094734665 |          2.21
    Kepler-633b |    5899.0 |        1.15 |  0.0820541154046 |          1.63
    Kepler-634b |    6075.0 |        1.24 |  0.0590767407588 |          1.89
    Kepler-635b |    6174.0 |        1.51 |   0.176284390571 |          2.64
    Kepler-636b |    5203.0 |         0.8 |   0.118081148685 |          4.45
    Kepler-637b |    6096.0 |        2.56 |   0.187723171609 |          4.75
    Kepler-638b |    5382.0 |        0.93 |  0.0624580890922 |          1.83
    Kepler-639b |    5896.0 |        1.29 |  0.0962224305606 |          2.38
     Kepler-63b |    5576.0 |         0.9 |  0.0800031551786 |          6.11
    Kepler-640b |    5653.0 |        0.94 |   0.155289200169 |          2.56
    Kepler-641b |    5713.0 |        1.13 |  0.0882817231227 |          1.85
    Kepler-642b |    6570.0 |        1.66 |  0.0589290347686 |           2.9
    Kepler-643b |    4908.0 |        2.52 |   0.125985376211 |         10.16
    Kepler-644b |    6747.0 |        1.81 |  0.0482648324122 |          3.15
    Kepler-645b |    6170.0 |        1.21 |  0.0449515556868 |           2.1
    Kepler-646b |    5634.0 |        0.91 |   0.120628639765 |          1.99
    Kepler-647b |    6020.0 |        1.07 |   0.126643285258 |          1.17
    Kepler-648b |    5741.0 |        0.98 |   0.133645104189 |          3.22
    Kepler-649b |    5871.0 |        0.94 |   0.186614907524 |          2.26
    Kepler-650b |    5849.0 |        1.35 |  0.0420545456874 |          2.96
    Kepler-651b |    5522.0 |        0.87 |   0.146614419148 |          2.37
    Kepler-652b |    5490.0 |        0.88 |    0.05027496372 |          2.49
    Kepler-653b |    5665.0 |        1.19 |   0.118230834246 |          1.95
    Kepler-653c |    5665.0 |        1.19 |   0.018364868036 |          0.78
    Kepler-654b |    5865.0 |        1.11 |   0.113636274188 |          2.07
    Kepler-655b |    6170.0 |        1.24 |   0.264721445709 |          2.71
    Kepler-656b |    5281.0 |        0.82 |  0.0217092274982 |          3.12
    Kepler-657b |    5808.0 |        1.01 |   0.165794389852 |          3.52
    Kepler-658b |    4103.0 |         0.6 |  0.0198466925737 |          1.63
    Kepler-659b |    4870.0 |        0.74 |   0.122715988592 |           2.5
     Kepler-65b |    6211.0 |        1.41 |  0.0690016055374 |          1.42
     Kepler-65c |    6211.0 |        1.41 |  0.0675790947639 |          2.58
     Kepler-65d |    6211.0 |        1.41 |  0.0840461319205 |          1.52
    Kepler-660b |    4779.0 |        0.71 |  0.0784676098193 |          2.57
    Kepler-661b |    4483.0 |        0.67 |  0.0575504865211 |          3.07
    Kepler-662b |    4897.0 |        0.74 |    0.14061979917 |          2.18
    Kepler-663b |    5264.0 |        0.82 |  0.0543832044709 |           2.6
    Kepler-664b |    5754.0 |        1.02 |  0.0364072379035 |          2.66
    Kepler-665b |    4913.0 |        0.74 |   0.114911723464 |           2.6
    Kepler-666b |    5887.0 |        1.05 |  0.0538492110052 |           2.4
    Kepler-667b |    5327.0 |        0.87 |   0.227054104459 |          4.73
    Kepler-668b |    5352.0 |        0.82 |  0.0769020317744 |           2.7
    Kepler-669b |    6038.0 |         1.2 |  0.0527301035344 |          4.83
     Kepler-66b |    5962.0 |        0.97 |   0.136644161661 |           2.8
    Kepler-670b |    5709.0 |        0.99 |  0.0388917119747 |         13.18
    Kepler-671b |    5624.0 |        0.95 |  0.0510649514085 |          2.69
    Kepler-672b |    5627.0 |        0.92 |   0.218841843491 |           2.5
    Kepler-673b |    5355.0 |        0.84 |  0.0450858152357 |          6.54
    Kepler-674b |    4192.0 |        0.57 |   0.028280747114 |          1.69
    Kepler-675b |    4945.0 |        0.75 |  0.0318571870425 |          2.44
    Kepler-676b |    3701.0 |        0.49 |  0.0800981816126 |          3.04
    Kepler-677b |    5723.0 |        0.99 |  0.0686724877861 |          5.38
    Kepler-678b |    5520.0 |        0.91 |   0.071962198904 |          5.14
    Kepler-679b |    5403.0 |        0.84 |   0.100032871408 |          3.01
     Kepler-67b |    5331.0 |        0.78 |   0.117494173505 |          2.94
    Kepler-680b |    5890.0 |        1.11 |  0.0479355858274 |          2.42
    Kepler-681b |    5021.0 |        0.76 |    0.16101847447 |          3.08
    Kepler-682b |    5559.0 |        0.89 |    0.10310698831 |          7.37
    Kepler-683b |    5703.0 |        0.95 |  0.0359245574122 |          1.97
    Kepler-684b |    5493.0 |        0.86 |  0.0673555971236 |          3.36
    Kepler-685b |    5963.0 |        1.16 |  0.0280075158203 |         10.58
    Kepler-686b |    5649.0 |        0.92 |  0.0261622562116 |         12.15
    Kepler-687b |    4841.0 |        0.73 |    0.13435506151 |          3.52
    Kepler-688b |    5715.0 |        0.96 |  0.0481195573823 |          9.76
    Kepler-689b |    5518.0 |        0.88 |   0.150516784134 |          2.89
     Kepler-68b |    5793.0 |        1.24 |  0.0617791208119 |          2.33
     Kepler-68c |    5793.0 |        1.24 |  0.0907080221287 |           1.0
    Kepler-690b |    5913.0 |        1.16 |  0.0793248490522 |          5.95
    Kepler-691b |    3715.0 |         0.5 |  0.0639391918128 |          2.09
    Kepler-692b |    5440.0 |        0.86 |   0.147478450547 |          3.11
    Kepler-693b |    4881.0 |        0.72 |   0.110407404377 |         10.18
    Kepler-694b |    5700.0 |        0.95 |  0.0665272325141 |           2.8
    Kepler-695b |    5181.0 |         0.8 |  0.0387446681559 |          9.21
    Kepler-696b |    5903.0 |        1.08 |   0.051853614681 |          6.14
    Kepler-697b |    5513.0 |        0.88 |  0.0456044036626 |          4.13
    Kepler-698b |    5612.0 |        0.91 |   0.123367524837 |          3.68
    Kepler-699b |    5330.0 |        0.78 |   0.167407644506 |         14.11
     Kepler-69b |    5638.0 |        0.93 |  0.0942575527714 |          2.24
     Kepler-69c |    5638.0 |        0.93 |   0.639913661017 |          1.71
      Kepler-6b |    5647.0 |        1.39 |  0.0484871284225 |        14.617
    Kepler-700b |    5692.0 |        0.96 |   0.363451141049 |          5.99
    Kepler-701b |    5343.0 |        0.84 |  0.0890789787564 |          2.84
    Kepler-702b |    5419.0 |        0.86 |  0.0907338826786 |          9.17
    Kepler-703b |    6185.0 |        1.27 |  0.0570512539518 |           8.2
    Kepler-704b |    5616.0 |        0.96 |  0.0468483537381 |          2.61
    Kepler-705b |    3722.0 |        0.51 |    0.23192378906 |          2.11
    Kepler-706b |    5394.0 |        0.84 |   0.223564635588 |         13.17
    Kepler-707b |    5099.0 |        0.76 |  0.0310724916855 |          1.33
    Kepler-708b |    5692.0 |        0.96 |  0.0417775028669 |          2.93
    Kepler-709b |    5071.0 |        0.77 |   0.115740900717 |          2.92
    Kepler-710b |    5611.0 |        0.91 |  0.0510536020195 |          1.88
    Kepler-711b |    5222.0 |         0.8 |   0.151846997787 |          3.41
    Kepler-712b |    5148.0 |        0.78 |   0.140622240399 |          3.41
    Kepler-712c |    5148.0 |        0.78 |   0.686766220214 |          4.85
    Kepler-713b |    5785.0 |        0.99 |  0.0738760618434 |          2.48
    Kepler-714b |    5995.0 |        1.12 |  0.0812077394454 |          9.67
    Kepler-715b |    5871.0 |        1.04 |  0.0920531045151 |          3.75
    Kepler-716b |    5099.0 |        0.78 |    0.08745082082 |           2.9
    Kepler-717b |    5485.0 |        0.85 |   0.050410371184 |          2.42
    Kepler-718b |    6191.0 |         1.3 |  0.0333912952554 |         16.56
    Kepler-719b |    5777.0 |        0.98 |  0.0570759954245 |          8.52
    Kepler-720b |    5618.0 |        0.92 |  0.0540327716425 |          8.41
    Kepler-721b |    5075.0 |        0.78 |  0.0563132894622 |          2.64
    Kepler-722b |    5863.0 |        1.05 |  0.0505652834271 |          2.63
    Kepler-722c |    5863.0 |        1.05 |   0.440192319751 |          2.82
    Kepler-723b |    5539.0 |        0.89 |  0.0486074061084 |         12.19
    Kepler-724b |    5437.0 |        0.86 |  0.0419987951778 |          3.29
    Kepler-725b |    5363.0 |        0.84 |   0.217994160502 |         10.63
    Kepler-726b |    5452.0 |        0.85 |   0.146340134667 |          3.26
    Kepler-727b |    5441.0 |        0.86 |   0.056159747956 |          2.53
    Kepler-728b |    5660.0 |        0.93 |  0.0616873527271 |          3.34
    Kepler-729b |    5633.0 |        0.91 |  0.0413289047913 |          3.58
    Kepler-730b |    5726.0 |        1.01 |  0.0680889420158 |          9.21
    Kepler-731b |    5849.0 |        1.06 |  0.0485861309311 |         13.88
    Kepler-732b |    3631.0 |        0.46 |  0.0690351331424 |          2.18
    Kepler-732c |    3631.0 |        0.46 |  0.0143048957393 |          1.27
    Kepler-733b |    5418.0 |        0.86 |    0.14303348033 |          2.82
    Kepler-734b |    5326.0 |        0.78 |   0.061910090119 |          3.56
    Kepler-735b |    5107.0 |         0.8 |  0.0945129970627 |          2.95
    Kepler-736b |    5217.0 |        0.81 |  0.0437177537978 |          2.93
    Kepler-737b |    3813.0 |        0.48 |   0.146194323438 |          1.96
    Kepler-738b |    5327.0 |        0.82 |   0.157329699042 |           2.5
    Kepler-739b |    5601.0 |         0.9 |   0.103044329432 |          3.32
    Kepler-740b |    5438.0 |        0.87 |  0.0444057253584 |          4.57
    Kepler-741b |    6129.0 |        1.24 |  0.0755090970014 |          2.97
    Kepler-742b |    4642.0 |        0.71 |  0.0735547026205 |          3.24
    Kepler-743b |    5486.0 |        0.85 |  0.0414411604406 |          1.21
    Kepler-744b |    5594.0 |        0.93 |   0.100808978636 |          1.62
    Kepler-745b |    5849.0 |        1.04 |  0.0915919825079 |          2.16
    Kepler-746b |    5418.0 |        0.93 |  0.0435549397516 |          1.11
    Kepler-747b |    5096.0 |        0.78 |   0.198252844404 |          5.27
    Kepler-748b |    5934.0 |         1.1 |  0.0760462627956 |          2.52
    Kepler-749b |    5009.0 |        0.75 |   0.121068706267 |           3.1
     Kepler-74b |    6000.0 |        1.12 |  0.0805536185429 |         10.76
    Kepler-750b |    6160.0 |        1.23 |  0.0914908004759 |          3.07
    Kepler-750c |    6160.0 |        1.23 |  0.0524181458584 |          1.62
    Kepler-751b |    5387.0 |        0.84 |   0.125638817316 |          2.46
    Kepler-752b |    5373.0 |        0.83 |    0.13219228048 |          2.81
    Kepler-753b |    4346.0 |        0.65 |   0.055208415865 |          1.91
    Kepler-754b |    5935.0 |        1.08 |   0.118952538848 |          2.01
    Kepler-755b |    5043.0 |        0.77 |  0.0214669977214 |          1.76
    Kepler-755c |    5043.0 |        0.77 |  0.0368404014456 |          1.26
    Kepler-756b |    5282.0 |        0.79 |  0.0209653478823 |          1.12
    Kepler-757b |    6014.0 |        1.13 |  0.0203769456257 |          1.36
    Kepler-758b |    6228.0 |        1.42 |   0.108412700238 |          2.48
    Kepler-758c |    6228.0 |        1.42 |  0.0581572178301 |          1.69
    Kepler-758d |    6228.0 |        1.42 |   0.153973442177 |          2.12
    Kepler-758e |    6228.0 |        1.42 |  0.0835544598088 |          1.53
    Kepler-759b |    5860.0 |        1.04 |   0.238785754285 |          2.27
     Kepler-75b |    5200.0 |        0.89 |  0.0818037840722 |         11.77
    Kepler-760b |    5322.0 |        0.85 |  0.0796380668276 |          3.06
    Kepler-760c |    5322.0 |        0.85 |  0.0343619728123 |          1.48
    Kepler-761b |    5706.0 |        0.93 |  0.0900388679892 |          2.03
    Kepler-762b |    5944.0 |        1.08 |  0.0483292712032 |         12.68
    Kepler-763b |    5166.0 |         0.8 |  0.0208074583443 |          1.22
    Kepler-764b |    5557.0 |        0.89 |  0.0718522341159 |          1.64
    Kepler-765b |    5901.0 |        1.06 |   0.181911719475 |          2.43
    Kepler-766b |    5992.0 |        1.15 |  0.0674324556229 |          3.39
    Kepler-767b |    5694.0 |        0.94 |   0.572480414413 |          6.64
    Kepler-768b |    5108.0 |        0.78 |   0.092715193537 |          1.79
    Kepler-769b |    6186.0 |        1.28 |  0.0789212797347 |          2.92
    Kepler-769c |    6186.0 |        1.28 |   0.131582746124 |          1.79
     Kepler-76b |    6409.0 |        1.32 |  0.0273952226771 |        15.244
    Kepler-770b |    5598.0 |        0.92 |   0.136116580929 |           2.3
    Kepler-770c |    5598.0 |        0.92 |  0.0248392732339 |           1.2
    Kepler-770d |    5598.0 |        0.92 |  0.0495165477968 |           1.4
    Kepler-771b |    5906.0 |        1.05 |  0.0838084830516 |          1.82
    Kepler-772b |    5714.0 |        1.11 |   0.107407018659 |          1.82
    Kepler-773b |    5850.0 |        1.01 |  0.0478410600855 |          1.43
    Kepler-774b |    6403.0 |        2.42 |   0.113087536173 |          3.17
    Kepler-775b |    5468.0 |        0.84 |  0.0187096252563 |          1.19
    Kepler-776b |    5071.0 |        0.78 |  0.0530268138111 |          1.28
    Kepler-777b |    4043.0 |        0.56 |  0.0522383397871 |          1.47
    Kepler-778b |    5102.0 |        0.77 |  0.0440687441845 |          1.68
    Kepler-779b |    3804.0 |        0.44 |  0.0557801841098 |          0.92
     Kepler-77b |    5520.0 |        0.99 |  0.0449406845126 |        10.761
    Kepler-780b |    5769.0 |        1.02 |  0.0151413626949 |          0.89
    Kepler-781b |    5162.0 |        0.78 |   0.101943092835 |          2.89
    Kepler-782b |    5867.0 |        1.01 |   0.569645765297 |          3.21
    Kepler-783b |    5521.0 |        0.89 |  0.0504447590799 |          0.78
    Kepler-784b |    5674.0 |        1.32 |   0.195535447252 |          1.58
    Kepler-785b |    4739.0 |        0.71 |  0.0282183490156 |         13.02
    Kepler-786b |    4838.0 |        0.74 |   0.259056586961 |          2.43
    Kepler-787b |    4248.0 |        0.62 |  0.0161289076156 |          1.28
    Kepler-788b |    6159.0 |        1.23 |   0.084942333619 |          2.55
    Kepler-789b |    5870.0 |        1.02 |  0.0826488688542 |          2.12
     Kepler-78b |    5058.0 |        0.74 | 0.00895217217803 |         1.173
    Kepler-790b |    5208.0 |         0.8 |   0.105879244441 |          2.18
    Kepler-791b |    6383.0 |        1.47 |   0.127293788481 |          3.05
    Kepler-792b |    5971.0 |        1.12 |   0.101405925456 |          1.96
    Kepler-793b |    5745.0 |        0.97 |  0.0509247787044 |          1.37
    Kepler-794b |    5839.0 |        1.38 |   0.103367331857 |          2.11
    Kepler-795b |    5631.0 |        0.96 |   0.183483866526 |          1.68
    Kepler-796b |    5475.0 |        1.09 |  0.0658403696685 |           1.3
    Kepler-797b |    5680.0 |        0.95 |   0.174025543443 |          2.17
    Kepler-798b |    6224.0 |        1.29 |    0.11882541152 |          2.39
    Kepler-799b |    5681.0 |        0.93 |   0.502321088826 |          6.88
     Kepler-79b |    6174.0 |         1.3 |   0.116406264491 |          3.47
     Kepler-79c |    6174.0 |         1.3 |   0.186757714059 |          3.72
     Kepler-79d |    6174.0 |         1.3 |   0.286603585782 |          7.16
     Kepler-79e |    6174.0 |         1.3 |   0.384878033374 |          3.49
      Kepler-7b |    5933.0 |        1.97 |  0.0607875670393 |        18.181
    Kepler-800b |    5315.0 |        0.82 |   0.108336668504 |          2.85
    Kepler-801b |    4435.0 |        0.63 |  0.0868205381238 |           2.0
    Kepler-802b |    5507.0 |         0.9 |   0.223596097411 |          3.54
    Kepler-803b |    5919.0 |        1.12 |   0.270937022012 |          3.79
    Kepler-804b |    5817.0 |        1.05 |    0.11605809303 |          1.94
    Kepler-804c |    5817.0 |        1.05 |  0.0889923139396 |          1.14
    Kepler-805b |    6112.0 |        1.65 |   0.204011407206 |          2.89
    Kepler-806b |    5770.0 |        1.16 |  0.0786009271755 |          1.14
    Kepler-807b |    5965.0 |        1.06 |   0.476725419695 |         10.42
    Kepler-808b |    4653.0 |        0.71 |  0.0131405906555 |          1.46
    Kepler-809b |    5734.0 |        0.98 |   0.284209138578 |          3.01
     Kepler-80b |    4540.0 |        0.68 |  0.0647897595352 |          2.67
     Kepler-80c |    4540.0 |        0.68 |  0.0791550312158 |          2.74
     Kepler-80d |    4540.0 |        0.68 |  0.0372318104608 |          1.53
     Kepler-80e |    4540.0 |        0.68 |  0.0490451690735 |           1.6
     Kepler-80f |    4540.0 |        0.68 |  0.0174620401045 |          1.21
    Kepler-810b |    5803.0 |        1.04 |   0.054632330289 |          1.93
    Kepler-811b |    5747.0 |        1.24 |   0.161446865589 |           2.7
    Kepler-812b |    6761.0 |        1.71 |   0.103593750981 |          3.55
    Kepler-813b |    5743.0 |        0.93 |   0.137577750725 |          2.14
    Kepler-814b |    6162.0 |        1.22 |  0.0687879521822 |          2.12
    Kepler-815b |    5028.0 |        3.42 |  0.0883009988764 |          4.11
    Kepler-816b |    5286.0 |        0.85 |  0.0906219731197 |         10.24
    Kepler-817b |    5861.0 |        1.03 |  0.0497096120771 |          9.03
    Kepler-818b |    5638.0 |        0.92 |  0.0891737425238 |          5.11
    Kepler-819b |    5279.0 |        0.81 |   0.192202664747 |          2.76
     Kepler-81b |    4500.0 |        0.59 |  0.0553969892639 |          2.42
     Kepler-81c |    4500.0 |        0.59 |  0.0885759820802 |          2.37
     Kepler-81d |    4500.0 |        0.59 |   0.127683134119 |          1.21
    Kepler-820b |    6260.0 |        1.36 |   0.531990469788 |          6.09
    Kepler-821b |    5191.0 |         0.8 |  0.0285465726377 |          1.31
    Kepler-822b |    5928.0 |        1.08 |  0.0435289032815 |          1.77
    Kepler-823b |    5643.0 |        0.96 |  0.0503352002971 |          1.57
    Kepler-824b |    6035.0 |        1.22 |  0.0559932237818 |          1.87
    Kepler-825b |    5976.0 |        1.08 |  0.0478947623457 |          1.53
    Kepler-825c |    5976.0 |        1.08 |  0.0802325961375 |          1.84
    Kepler-826b |    6079.0 |        1.15 |  0.0541057574187 |          1.25
    Kepler-827b |    5602.0 |        0.91 |   0.265832140201 |          5.63
    Kepler-828b |    5039.0 |        0.77 |   0.012507179817 |          1.51
    Kepler-829b |    5698.0 |        0.97 |  0.0703257973792 |          2.11
     Kepler-82b |    5428.0 |        0.94 |   0.164511426371 |           4.0
     Kepler-82c |    5428.0 |        0.94 |    0.25668254874 |          5.35
     Kepler-82d |    5428.0 |        0.94 |  0.0330665784377 |          1.77
     Kepler-82e |    5428.0 |        0.94 |  0.0605323513752 |          2.47
    Kepler-830b |    6037.0 |        1.11 |    0.10075665918 |           1.7
    Kepler-831b |    5732.0 |        0.97 |  0.0616529078617 |          1.27
    Kepler-832b |    5596.0 |         0.9 |  0.0705592581398 |          2.06
    Kepler-833b |    4339.0 |        0.62 |   0.119025056487 |          2.02
    Kepler-834b |    4554.0 |        0.66 |  0.0976393502692 |          2.02
    Kepler-835b |    5954.0 |        1.11 |    0.10179677149 |          2.79
    Kepler-836b |    5895.0 |        1.04 |  0.0998615378636 |          2.73
    Kepler-837b |    5403.0 |        0.81 |   0.120419067686 |          2.56
    Kepler-838b |    5770.0 |        0.96 |   0.122112372442 |          2.73
    Kepler-839b |    6058.0 |        1.31 |   0.235539350583 |          2.57
     Kepler-83b |    4648.0 |        0.59 |  0.0778543138116 |          2.83
     Kepler-83c |    4648.0 |        0.59 |   0.125894356791 |          2.36
     Kepler-83d |    4648.0 |        0.59 |  0.0509333110603 |          1.94
    Kepler-840b |    5920.0 |        1.06 |  0.0364742969415 |         17.07
    Kepler-841b |    5324.0 |        0.81 |   0.461924567392 |          5.23
    Kepler-842b |    4848.0 |        0.73 |  0.0205592502225 |           1.6
    Kepler-843b |    5830.0 |        1.03 |  0.0318240222524 |          2.59
    Kepler-844b |    4128.0 |        0.57 |  0.0311327570103 |          1.68
    Kepler-845b |    4913.0 |        0.75 |  0.0172068855364 |          2.04
    Kepler-846b |    5579.0 |        0.91 |   0.140315900389 |          2.48
    Kepler-847b |    4940.0 |        0.77 |   0.032439528891 |          1.18
    Kepler-848b |    5695.0 |         1.2 |   0.071228499911 |           1.7
    Kepler-849b |    6059.0 |        1.64 |    1.12787954425 |          7.14
     Kepler-84b |    6031.0 |        1.17 |  0.0829306621049 |          2.23
     Kepler-84c |    6031.0 |        1.17 |   0.107526703468 |          2.36
     Kepler-84d |    6031.0 |        1.17 |  0.0511317989271 |          1.38
     Kepler-84e |    6031.0 |        1.17 |   0.177978901463 |           2.6
     Kepler-84f |    6031.0 |        1.17 |   0.245895677864 |           2.2
    Kepler-850b |    5932.0 |        1.09 |  0.0743387435545 |          1.78
    Kepler-851b |    5455.0 |        0.85 |  0.0784306536805 |          1.68
    Kepler-852b |    6100.0 |        1.16 |   0.262050249462 |          2.54
    Kepler-853b |    6350.0 |        1.55 |   0.079394201902 |          1.69
    Kepler-854b |    6179.0 |        1.27 |  0.0342874812799 |         16.72
    Kepler-855b |    5835.0 |        1.03 |  0.0782909843041 |          8.35
    Kepler-856b |    5535.0 |        0.93 |  0.0773847636995 |           9.3
    Kepler-857b |    5773.0 |        0.99 |   0.378027562455 |           6.8
    Kepler-858b |    5653.0 |        0.91 |    0.34672795061 |          4.87
    Kepler-859b |    5020.0 |        0.77 |   0.136090563486 |          3.09
     Kepler-85b |    5436.0 |        0.89 |  0.0780480794263 |          1.97
     Kepler-85c |    5436.0 |        0.89 |   0.102567215586 |          2.18
     Kepler-85d |    5436.0 |        0.89 |   0.130281736184 |           1.2
     Kepler-85e |    5436.0 |        0.89 |   0.163641589568 |          1.27
    Kepler-860b |    5836.0 |        1.06 |  0.0587454893243 |          3.24
    Kepler-861b |    5047.0 |        0.78 |  0.0457594350769 |          2.28
    Kepler-862b |    5333.0 |        0.84 |  0.0402794450926 |          2.21
    Kepler-863b |    5678.0 |        0.95 |   0.120479154847 |           2.9
    Kepler-864b |    5754.0 |         1.0 |  0.0634070300459 |           2.4
    Kepler-865b |    5570.0 |        0.92 |   0.111803768998 |          2.49
    Kepler-866b |    4751.0 |        0.71 |  0.0337596677028 |          1.63
    Kepler-867b |    5541.0 |        0.91 |    0.53780984946 |          4.64
    Kepler-868b |    5614.0 |        0.89 |  0.0560862231947 |          2.05
    Kepler-869b |    5664.0 |        0.95 |    0.22815113319 |          3.61
    Kepler-870b |    5857.0 |        1.02 |    0.15112263029 |          2.78
    Kepler-871b |    5993.0 |        1.14 |    0.15928121712 |          3.74
    Kepler-872b |    5902.0 |        1.08 |  0.0373983737181 |          1.99
    Kepler-873b |    6163.0 |        1.27 |   0.155139085072 |          3.75
    Kepler-874b |    6020.0 |        1.13 |   0.235785519862 |          3.94
    Kepler-875b |    5958.0 |        1.11 |   0.181791301553 |           2.9
    Kepler-876b |    5060.0 |        0.77 |  0.0543528139846 |          1.43
    Kepler-877b |    5261.0 |        0.81 |   0.129451906471 |          2.12
    Kepler-878b |    5044.0 |        0.77 |   0.159834762064 |          1.93
    Kepler-879b |    5792.0 |        1.02 |   0.204210367829 |          2.57
     Kepler-87b |    5600.0 |        1.82 |   0.485690935332 |         13.49
     Kepler-87c |    5600.0 |        1.82 |   0.682844224413 |          6.14
    Kepler-880b |    6761.0 |        1.74 |  0.0866632401813 |          2.66
    Kepler-881b |    5961.0 |        1.09 |  0.0539288216006 |          1.78
    Kepler-882b |    5476.0 |        0.87 |  0.0475190433278 |          1.23
    Kepler-883b |    6116.0 |        1.09 |   0.110213280897 |          1.78
    Kepler-884b |    5715.0 |        0.94 |  0.0624281806726 |          1.23
    Kepler-885b |    6187.0 |        1.35 |   0.143809646618 |           2.5
    Kepler-886b |    6098.0 |        1.16 |  0.0684689266897 |          1.52
    Kepler-887b |    6194.0 |        1.29 |   0.154913849063 |          1.84
    Kepler-887c |    6194.0 |        1.29 |  0.0804188506698 |          1.13
    Kepler-888b |    5875.0 |         0.9 |   0.331156491362 |          1.76
    Kepler-889b |    5961.0 |        1.25 |  0.0492868562179 |          1.09
    Kepler-890b |    5954.0 |        1.13 |   0.283254524823 |          8.89
    Kepler-891b |    5887.0 |        1.07 |   0.283075624829 |          6.41
    Kepler-892b |    4747.0 |        0.72 |   0.102040265709 |          2.81
    Kepler-893b |    5820.0 |        0.99 |  0.0670139609476 |          3.03
    Kepler-894b |    5603.0 |        0.85 |  0.0855573573762 |          2.78
    Kepler-895b |    4315.0 |        0.61 |   0.033720413643 |          1.54
    Kepler-896b |    5262.0 |        0.81 |   0.508477340308 |          2.53
    Kepler-897b |    5839.0 |        1.04 |  0.0793504830946 |          2.39
